asof,prediction,actual_return,model
2000-03-01,-0.0460098621407955,-0.0461636573751826,ridge
2000-03-01,-0.0461120402035915,-0.0461636573751826,ridge
2000-03-01,-0.046906711370216514,-0.0461636573751826,ridge
2000-10-01,0.02295471700272933,-0.0800686101073089,ridge
2000-10-01,0.022803376409650467,-0.0800686101073089,ridge
2000-10-01,0.023436928101668864,-0.0800686101073089,ridge
2000-10-01,0.02013502206056217,-0.0800686101073089,ridge
2000-10-01,0.019868583903926096,-0.0800686101073089,ridge
2000-10-01,0.015708699852087338,-0.0800686101073089,ridge
2000-10-01,0.011613017428499184,-0.0800686101073089,ridge
2000-10-01,0.013693491628537835,-0.0800686101073089,ridge
2000-10-01,0.010694362348823816,-0.0800686101073089,ridge
2000-10-01,0.00833141958125494,-0.0800686101073089,ridge
2000-10-01,0.004472885902777501,-0.0800686101073089,ridge
2000-10-01,0.004480225247125991,-0.0800686101073089,ridge
2000-10-01,0.00013930701507902654,-0.0800686101073089,ridge
2000-10-01,-0.00021749602360143783,-0.0800686101073089,ridge
2000-10-01,-0.003665685368180016,-0.0800686101073089,ridge
2000-10-01,-0.001369592038778955,-0.0800686101073089,ridge
2000-10-01,-0.007597082312362113,-0.0800686101073089,ridge
2000-10-01,-0.009755099745146656,-0.0800686101073089,ridge
2000-10-01,-0.005273620331194495,-0.0800686101073089,ridge
2000-10-01,-0.0075630712705145875,-0.0800686101073089,ridge
2000-10-01,-0.008947010729920324,-0.0800686101073089,ridge
2000-10-01,-0.01113334465196969,-0.0800686101073089,ridge
2000-10-01,-0.01284768658088109,-0.0800686101073089,ridge
2000-10-01,-0.01480290036605425,-0.0800686101073089,ridge
2000-10-01,-0.01623524924626607,-0.0800686101073089,ridge
2000-10-01,-0.017749153524339478,-0.0800686101073089,ridge
2000-10-01,-0.019327789272244433,-0.0800686101073089,ridge
2000-10-01,-0.019756637217063444,-0.0800686101073089,ridge
2000-10-01,-0.021177737780605277,-0.0800686101073089,ridge
2000-10-01,-0.022724494945078,-0.0800686101073089,ridge
2000-10-01,-0.024405176167311637,-0.0800686101073089,ridge
2000-10-01,-0.023323671880366548,-0.0800686101073089,ridge
2000-10-01,-0.025823792920206534,-0.0800686101073089,ridge
2000-10-01,-0.027401322153759455,-0.0800686101073089,ridge
2000-10-01,-0.028493000856577133,-0.0800686101073089,ridge
2000-10-01,-0.028799802552249232,-0.0800686101073089,ridge
2000-10-01,-0.03194376259208048,-0.0800686101073089,ridge
2000-10-01,-0.030814257623294428,-0.0800686101073089,ridge
2000-10-01,-0.03257802027550022,-0.0800686101073089,ridge
2000-10-01,-0.032932586944196596,-0.0800686101073089,ridge
2000-10-01,-0.034661300606882384,-0.0800686101073089,ridge
2000-10-01,-0.037377636875529086,-0.0800686101073089,ridge
2000-10-01,-0.03974368316748228,-0.0800686101073089,ridge
2000-10-01,-0.03651222017251232,-0.0800686101073089,ridge
2000-10-01,-0.04144125445261759,-0.0800686101073089,ridge
2000-10-01,-0.04203145609520509,-0.0800686101073089,ridge
2000-10-01,-0.04585070344551939,-0.0800686101073089,ridge
2000-10-01,-0.04686174360591272,-0.0800686101073089,ridge
2000-10-01,-0.04780950354653213,-0.0800686101073089,ridge
2000-10-01,-0.049138442457433484,-0.0800686101073089,ridge
2000-10-01,-0.05034284277836587,-0.0800686101073089,ridge
2000-10-01,-0.04672437029507226,-0.0800686101073089,ridge
2000-10-01,-0.04872777616854762,-0.0800686101073089,ridge
2000-10-01,-0.051147626993881284,-0.0800686101073089,ridge
2000-10-01,-0.059259213866647314,-0.0800686101073089,ridge
2000-10-01,-0.05510493765290725,-0.0800686101073089,ridge
2000-10-01,-0.05853721773865743,-0.0800686101073089,ridge
2000-10-01,-0.06238129968517411,-0.0800686101073089,ridge
2000-10-01,-0.06409998695728913,-0.0800686101073089,ridge
2000-11-01,-0.08932608334427804,0.0040534456237286,ridge
2000-11-01,-0.08741875982946959,0.0040534456237286,ridge
2000-11-01,-0.094481504335086,0.0040534456237286,ridge
2000-11-01,-0.08197125497196145,0.0040534456237286,ridge
2000-11-01,-0.0693634126304884,0.0040534456237286,ridge
2000-11-01,-0.06091599725682041,0.0040534456237286,ridge
2000-11-01,-0.05406763423142644,0.0040534456237286,ridge
2000-11-01,-0.04850899677098587,0.0040534456237286,ridge
2000-11-01,-0.047241743959275995,0.0040534456237286,ridge
2000-11-01,-0.04027127887291916,0.0040534456237286,ridge
2000-11-01,-0.036670033252949374,0.0040534456237286,ridge
2000-11-01,-0.03416540935294496,0.0040534456237286,ridge
2000-11-01,-0.03518864385292933,0.0040534456237286,ridge
2000-11-01,-0.031781649057565614,0.0040534456237286,ridge
2000-11-01,-0.02889680626842786,0.0040534456237286,ridge
2000-11-01,-0.025853637728534024,0.0040534456237286,ridge
2000-11-01,-0.02472945725671058,0.0040534456237286,ridge
2000-11-01,-0.024125860904010032,0.0040534456237286,ridge
2000-11-01,-0.02274988008966322,0.0040534456237286,ridge
2000-11-01,-0.020251806005670447,0.0040534456237286,ridge
2000-11-01,-0.020047913856891003,0.0040534456237286,ridge
2000-11-01,-0.017963653966065612,0.0040534456237286,ridge
2000-11-01,-0.017825627588299142,0.0040534456237286,ridge
2000-11-01,-0.016836375179800384,0.0040534456237286,ridge
2000-11-01,-0.015852587365680626,0.0040534456237286,ridge
2000-11-01,-0.014591940834099815,0.0040534456237286,ridge
2000-11-01,-0.0140155272728133,0.0040534456237286,ridge
2000-11-01,-0.013314599523362058,0.0040534456237286,ridge
2000-11-01,-0.012471911102715838,0.0040534456237286,ridge
2000-11-01,-0.01194497475108669,0.0040534456237286,ridge
2000-11-01,-0.011262311273760872,0.0040534456237286,ridge
2000-11-01,-0.011162227105074585,0.0040534456237286,ridge
2000-11-01,-0.010652584443070046,0.0040534456237286,ridge
2000-11-01,-0.010151927623805013,0.0040534456237286,ridge
2000-11-01,-0.009796531755959625,0.0040534456237286,ridge
2000-11-01,-0.009277450802243903,0.0040534456237286,ridge
2000-11-01,-0.007585786924448723,0.0040534456237286,ridge
2000-11-01,-0.006370775870388479,0.0040534456237286,ridge
2000-11-01,-0.006467748119934724,0.0040534456237286,ridge
2000-11-01,-0.0064408819370496695,0.0040534456237286,ridge
2000-11-01,-0.0052881353144391685,0.0040534456237286,ridge
2000-11-01,-0.006681808988636628,0.0040534456237286,ridge
2000-11-01,-0.0042081345417763205,0.0040534456237286,ridge
2000-11-01,-0.006479526728781215,0.0040534456237286,ridge
2000-11-01,-0.00462373669704258,0.0040534456237286,ridge
2000-11-01,-0.004814012350815189,0.0040534456237286,ridge
2000-11-01,-0.0047005756664779685,0.0040534456237286,ridge
2000-11-01,-0.002066100159550388,0.0040534456237286,ridge
2000-11-01,-0.0022331118226370794,0.0040534456237286,ridge
2000-11-01,-0.003725147586365607,0.0040534456237286,ridge
2000-11-01,-0.003881515805802427,0.0040534456237286,ridge
2000-11-01,-0.0027860030983180017,0.0040534456237286,ridge
2000-11-01,-0.002043241390608297,0.0040534456237286,ridge
2000-11-01,-0.0003674555763540366,0.0040534456237286,ridge
2000-11-01,-0.0005434232245647985,0.0040534456237286,ridge
2000-11-01,0.00031210119325147945,0.0040534456237286,ridge
2000-11-01,0.0007581019648191245,0.0040534456237286,ridge
2000-11-01,0.00033521588184343143,0.0040534456237286,ridge
2000-11-01,0.0012422975996955188,0.0040534456237286,ridge
2000-12-01,0.0004054515664134173,0.0346365766761644,ridge
2000-12-01,0.0010142284491349018,0.0346365766761644,ridge
2000-12-01,0.0014384564005464062,0.0346365766761644,ridge
2000-12-01,0.002397234438769269,0.0346365766761644,ridge
2000-12-01,0.0027991052711268116,0.0346365766761644,ridge
2000-12-01,0.0037331389241026525,0.0346365766761644,ridge
2000-12-01,0.004522422828158401,0.0346365766761644,ridge
2000-12-01,0.004981709320176941,0.0346365766761644,ridge
2000-12-01,0.005149109668482699,0.0346365766761644,ridge
2000-12-01,0.006004493740451644,0.0346365766761644,ridge
2000-12-01,0.006800364405809334,0.0346365766761644,ridge
2000-12-01,0.006849818197907198,0.0346365766761644,ridge
2000-12-01,0.007798849957403986,0.0346365766761644,ridge
2000-12-01,0.008469371936826509,0.0346365766761644,ridge
2000-12-01,0.009106973007950603,0.0346365766761644,ridge
2000-12-01,0.008312686413370352,0.0346365766761644,ridge
2000-12-01,0.009984353865620466,0.0346365766761644,ridge
2000-12-01,0.009984212395794723,0.0346365766761644,ridge
2000-12-01,0.01091454378898049,0.0346365766761644,ridge
2000-12-01,0.011383204646627454,0.0346365766761644,ridge
2000-12-01,0.012043812028359024,0.0346365766761644,ridge
2000-12-01,0.012564499974265453,0.0346365766761644,ridge
2000-12-01,0.013018295665783164,0.0346365766761644,ridge
2000-12-01,0.013309593903456096,0.0346365766761644,ridge
2000-12-01,0.01080388586239378,0.0346365766761644,ridge
2000-12-01,0.011000475915967867,0.0346365766761644,ridge
2000-12-01,0.012156011665911404,0.0346365766761644,ridge
2000-12-01,0.013435019262496017,0.0346365766761644,ridge
2000-12-01,0.014838673364212185,0.0346365766761644,ridge
2000-12-01,0.012655072608856455,0.0346365766761644,ridge
2000-12-01,0.013365377813965185,0.0346365766761644,ridge
2000-12-01,0.013446307908746458,0.0346365766761644,ridge
2000-12-01,0.014346925051472725,0.0346365766761644,ridge
2000-12-01,0.015540657249445644,0.0346365766761644,ridge
2000-12-01,0.015921820869493786,0.0346365766761644,ridge
2000-12-01,0.015112907217344929,0.0346365766761644,ridge
2000-12-01,0.016366134410112698,0.0346365766761644,ridge
2000-12-01,0.01666628738628828,0.0346365766761644,ridge
2000-12-01,0.015468008237339959,0.0346365766761644,ridge
2000-12-01,0.017052171378166947,0.0346365766761644,ridge
2000-12-01,0.01745254531750784,0.0346365766761644,ridge
2000-12-01,0.016216081206004374,0.0346365766761644,ridge
2000-12-01,0.017771295353043004,0.0346365766761644,ridge
2000-12-01,0.018203427658833093,0.0346365766761644,ridge
2000-12-01,0.016403213315902887,0.0346365766761644,ridge
2000-12-01,0.01849760783394494,0.0346365766761644,ridge
2000-12-01,0.017041177841738753,0.0346365766761644,ridge
2000-12-01,0.018878577869091973,0.0346365766761644,ridge
2000-12-01,0.017610870850056193,0.0346365766761644,ridge
2000-12-01,0.01914625743668874,0.0346365766761644,ridge
2000-12-01,0.018475786582624165,0.0346365766761644,ridge
2000-12-01,0.0184085722349826,0.0346365766761644,ridge
2000-12-01,0.018862205946193478,0.0346365766761644,ridge
2000-12-01,0.019456540928151855,0.0346365766761644,ridge
2000-12-01,0.01976534645725292,0.0346365766761644,ridge
2000-12-01,0.0193340537718667,0.0346365766761644,ridge
2000-12-01,0.01948547520832855,0.0346365766761644,ridge
2000-12-01,0.02002972590548846,0.0346365766761644,ridge
2000-12-01,0.020189276002409162,0.0346365766761644,ridge
2001-01-01,-0.012386152892345847,-0.0922907353958596,ridge
2001-01-01,-0.016600607185570437,-0.0922907353958596,ridge
2001-01-01,-0.0429383616566843,-0.0922907353958596,ridge
2001-01-01,-0.05784279630222677,-0.0922907353958596,ridge
2001-01-01,-0.06643530970823197,-0.0922907353958596,ridge
2001-01-01,-0.07166021045297732,-0.0922907353958596,ridge
2001-01-01,-0.07452387583351916,-0.0922907353958596,ridge
2001-01-01,-0.0775694266051945,-0.0922907353958596,ridge
2001-01-01,-0.07866882710951528,-0.0922907353958596,ridge
2001-01-01,-0.0806657485402773,-0.0922907353958596,ridge
2001-01-01,-0.08260372339688016,-0.0922907353958596,ridge
2001-01-01,-0.08222128797344408,-0.0922907353958596,ridge
2001-01-01,-0.08309057221761673,-0.0922907353958596,ridge
2001-01-01,-0.08463439688204066,-0.0922907353958596,ridge
2001-01-01,-0.08420265264378557,-0.0922907353958596,ridge
2001-01-01,-0.08641899158782707,-0.0922907353958596,ridge
2001-01-01,-0.08555006860611591,-0.0922907353958596,ridge
2001-01-01,-0.0866396065144408,-0.0922907353958596,ridge
2001-01-01,-0.08642448066178221,-0.0922907353958596,ridge
2001-01-01,-0.08776808366208844,-0.0922907353958596,ridge
2001-01-01,-0.08786514282394986,-0.0922907353958596,ridge
2001-01-01,-0.08786035154735772,-0.0922907353958596,ridge
2001-01-01,-0.08814663090624686,-0.0922907353958596,ridge
2001-01-01,-0.08838392247512239,-0.0922907353958596,ridge
2001-01-01,-0.0880737064786834,-0.0922907353958596,ridge
2001-01-01,-0.08856876209592368,-0.0922907353958596,ridge
2001-01-01,-0.08898501473560017,-0.0922907353958596,ridge
2001-01-01,-0.08943043707523413,-0.0922907353958596,ridge
2001-01-01,-0.08943617000783166,-0.0922907353958596,ridge
2001-01-01,-0.08888306271076529,-0.0922907353958596,ridge
2001-01-01,-0.08941738787019671,-0.0922907353958596,ridge
2001-01-01,-0.08924130571840316,-0.0922907353958596,ridge
2001-01-01,-0.08964478638266882,-0.0922907353958596,ridge
2001-01-01,-0.09027925304407503,-0.0922907353958596,ridge
2001-01-01,-0.08984108211623365,-0.0922907353958596,ridge
2001-01-01,-0.09015032784776333,-0.0922907353958596,ridge
2001-01-01,-0.08994630465968911,-0.0922907353958596,ridge
2001-01-01,-0.09080770719502151,-0.0922907353958596,ridge
2001-01-01,-0.09108061067704587,-0.0922907353958596,ridge
2001-01-01,-0.0909901580989747,-0.0922907353958596,ridge
2001-01-01,-0.0907463268906088,-0.0922907353958596,ridge
2001-01-01,-0.09079620181617942,-0.0922907353958596,ridge
2001-01-01,-0.09053725098980614,-0.0922907353958596,ridge
2001-01-01,-0.09036964417483251,-0.0922907353958596,ridge
2001-01-01,-0.09106197904707924,-0.0922907353958596,ridge
2001-01-01,-0.09031361248945302,-0.0922907353958596,ridge
2001-01-01,-0.09082103809091313,-0.0922907353958596,ridge
2001-01-01,-0.0916991405932348,-0.0922907353958596,ridge
2001-01-01,-0.09149442381812056,-0.0922907353958596,ridge
2001-01-01,-0.09139806468022038,-0.0922907353958596,ridge
2001-01-01,-0.09125458310881962,-0.0922907353958596,ridge
2001-01-01,-0.09123471167118624,-0.0922907353958596,ridge
2001-01-01,-0.09138705681380488,-0.0922907353958596,ridge
2001-01-01,-0.09164688095082973,-0.0922907353958596,ridge
2001-01-01,-0.09187808426823585,-0.0922907353958596,ridge
2001-01-01,-0.09197214095485662,-0.0922907353958596,ridge
2001-01-01,-0.09200626377837096,-0.0922907353958596,ridge
2001-01-01,-0.09246064395346765,-0.0922907353958596,ridge
2001-01-01,-0.09121041030244892,-0.0922907353958596,ridge
2001-01-01,-0.09078871816920153,-0.0922907353958596,ridge
2001-01-01,-0.09477786068262994,-0.0922907353958596,ridge
2001-02-01,0.2576200497255372,-0.0642047108033915,ridge
2001-02-01,0.1849243170370778,-0.0642047108033915,ridge
2001-02-01,0.1426396228079132,-0.0642047108033915,ridge
2001-02-01,0.10704220220901761,-0.0642047108033915,ridge
2001-02-01,0.08617644973372818,-0.0642047108033915,ridge
2001-02-01,0.06332415127123359,-0.0642047108033915,ridge
2001-02-01,0.04810819440632774,-0.0642047108033915,ridge
2001-02-01,0.039735652560619616,-0.0642047108033915,ridge
2001-02-01,0.024616266557347166,-0.0642047108033915,ridge
2001-02-01,0.016079869353746945,-0.0642047108033915,ridge
2001-02-01,0.009485288150685944,-0.0642047108033915,ridge
2001-02-01,0.015971808093436513,-0.0642047108033915,ridge
2001-02-01,0.005442263609890918,-0.0642047108033915,ridge
2001-02-01,-0.00540689492172769,-0.0642047108033915,ridge
2001-02-01,-2.82402358640077e-05,-0.0642047108033915,ridge
2001-02-01,-0.012943579043259379,-0.0642047108033915,ridge
2001-02-01,-0.00739680304668916,-0.0642047108033915,ridge
2001-02-01,-0.01972494249541179,-0.0642047108033915,ridge
2001-02-01,-0.020184641011314675,-0.0642047108033915,ridge
2001-02-01,-0.01728854377641048,-0.0642047108033915,ridge
2001-02-01,-0.020346938289548366,-0.0642047108033915,ridge
2001-02-01,-0.02367876833316737,-0.0642047108033915,ridge
2001-02-01,-0.0265675719026984,-0.0642047108033915,ridge
2001-02-01,-0.02985188376772205,-0.0642047108033915,ridge
2001-02-01,-0.03148709857365137,-0.0642047108033915,ridge
2001-02-01,-0.033075556628876235,-0.0642047108033915,ridge
2001-02-01,-0.03415192767990888,-0.0642047108033915,ridge
2001-02-01,-0.036935536329442714,-0.0642047108033915,ridge
2001-02-01,-0.036588707378405416,-0.0642047108033915,ridge
2001-02-01,-0.03872664452042912,-0.0642047108033915,ridge
2001-02-01,-0.03938919822121853,-0.0642047108033915,ridge
2001-02-01,-0.04031672514752327,-0.0642047108033915,ridge
2001-02-01,-0.04111825185473064,-0.0642047108033915,ridge
2001-02-01,-0.04159994549793855,-0.0642047108033915,ridge
2001-02-01,-0.045818355525882315,-0.0642047108033915,ridge
2001-02-01,-0.04491111016494151,-0.0642047108033915,ridge
2001-02-01,-0.04576997721718659,-0.0642047108033915,ridge
2001-02-01,-0.04781924039450158,-0.0642047108033915,ridge
2001-02-01,-0.04865769596246461,-0.0642047108033915,ridge
2001-02-01,-0.05003348446936201,-0.0642047108033915,ridge
2001-02-01,-0.05018135414096639,-0.0642047108033915,ridge
2001-02-01,-0.05015384809002099,-0.0642047108033915,ridge
2001-02-01,-0.051677101598800707,-0.0642047108033915,ridge
2001-02-01,-0.05333480825022535,-0.0642047108033915,ridge
2001-02-01,-0.05504104105084448,-0.0642047108033915,ridge
2001-02-01,-0.05502592576157625,-0.0642047108033915,ridge
2001-02-01,-0.054917589099065245,-0.0642047108033915,ridge
2001-02-01,-0.05450239822299188,-0.0642047108033915,ridge
2001-02-01,-0.05467094203543946,-0.0642047108033915,ridge
2001-02-01,-0.05585003719825546,-0.0642047108033915,ridge
2001-02-01,-0.059948428630475864,-0.0642047108033915,ridge
2001-02-01,-0.06025285800013411,-0.0642047108033915,ridge
2001-02-01,-0.06009160547969819,-0.0642047108033915,ridge
2001-02-01,-0.05985696606170343,-0.0642047108033915,ridge
2001-02-01,-0.061814084660023194,-0.0642047108033915,ridge
2001-02-01,-0.06368231043231667,-0.0642047108033915,ridge
2001-02-01,-0.06005669100455402,-0.0642047108033915,ridge
2001-02-01,-0.06323008341050004,-0.0642047108033915,ridge
2001-02-01,-0.06246813005536231,-0.0642047108033915,ridge
2001-02-01,-0.06420474518107436,-0.0642047108033915,ridge
2001-03-01,-0.04646919044346523,-0.0866563223961732,ridge
2001-03-01,-0.048344957644315456,-0.0866563223961732,ridge
2001-03-01,-0.0505657303338822,-0.0866563223961732,ridge
2001-03-01,-0.05237013678831176,-0.0866563223961732,ridge
2001-03-01,-0.053912494387419824,-0.0866563223961732,ridge
2001-03-01,-0.05566424727754743,-0.0866563223961732,ridge
2001-03-01,-0.056961918367267106,-0.0866563223961732,ridge
2001-03-01,-0.058388363253994324,-0.0866563223961732,ridge
2001-03-01,-0.05906846953469391,-0.0866563223961732,ridge
2001-03-01,-0.06058931490344595,-0.0866563223961732,ridge
2001-03-01,-0.06187704600303061,-0.0866563223961732,ridge
2001-03-01,-0.061924405812472286,-0.0866563223961732,ridge
2001-03-01,-0.06307119470412521,-0.0866563223961732,ridge
2001-03-01,-0.063905230647773,-0.0866563223961732,ridge
2001-03-01,-0.06518791980789379,-0.0866563223961732,ridge
2001-03-01,-0.06526182291664882,-0.0866563223961732,ridge
2001-03-01,-0.06671046887727618,-0.0866563223961732,ridge
2001-03-01,-0.06762685362496902,-0.0866563223961732,ridge
2001-03-01,-0.06696157701655525,-0.0866563223961732,ridge
2001-03-01,-0.06910931364324398,-0.0866563223961732,ridge
2001-03-01,-0.06801163759992622,-0.0866563223961732,ridge
2001-03-01,-0.06865863114061808,-0.0866563223961732,ridge
2001-03-01,-0.06921226496467,-0.0866563223961732,ridge
2001-03-01,-0.06984284090482637,-0.0866563223961732,ridge
2001-03-01,-0.07111307166274883,-0.0866563223961732,ridge
2001-03-01,-0.0714706211086904,-0.0866563223961732,ridge
2001-03-01,-0.0708693765969794,-0.0866563223961732,ridge
2001-03-01,-0.0733034316148827,-0.0866563223961732,ridge
2001-03-01,-0.0724031971578327,-0.0866563223961732,ridge
2001-03-01,-0.07171322102258841,-0.0866563223961732,ridge
2001-03-01,-0.07408717719935505,-0.0866563223961732,ridge
2001-03-01,-0.07463428487800532,-0.0866563223961732,ridge
2001-03-01,-0.0728988601580607,-0.0866563223961732,ridge
2001-03-01,-0.07302413239217788,-0.0866563223961732,ridge
2001-03-01,-0.07349179339405958,-0.0866563223961732,ridge
2001-03-01,-0.07402084041344915,-0.0866563223961732,ridge
2001-03-01,-0.07589876194683086,-0.0866563223961732,ridge
2001-03-01,-0.07443808557105018,-0.0866563223961732,ridge
2001-03-01,-0.07625753857241349,-0.0866563223961732,ridge
2001-03-01,-0.07519941335100518,-0.0866563223961732,ridge
2001-03-01,-0.07563600551363572,-0.0866563223961732,ridge
2001-03-01,-0.075984226459665,-0.0866563223961732,ridge
2001-03-01,-0.07737776044118697,-0.0866563223961732,ridge
2001-03-01,-0.07751712404620884,-0.0866563223961732,ridge
2001-03-01,-0.07723250052818995,-0.0866563223961732,ridge
2001-03-01,-0.07758297174850097,-0.0866563223961732,ridge
2001-03-01,-0.07812874791010968,-0.0866563223961732,ridge
2001-03-01,-0.0782576649950801,-0.0866563223961732,ridge
2001-03-01,-0.07776861438478233,-0.0866563223961732,ridge
2001-03-01,-0.07837678680211918,-0.0866563223961732,ridge
2001-03-01,-0.0797258926131523,-0.0866563223961732,ridge
2001-03-01,-0.07925913969419984,-0.0866563223961732,ridge
2001-03-01,-0.08023964250469498,-0.0866563223961732,ridge
2001-03-01,-0.08084506937926658,-0.0866563223961732,ridge
2001-03-01,-0.08116469779141135,-0.0866563223961732,ridge
2001-03-01,-0.08153832218142185,-0.0866563223961732,ridge
2001-03-01,-0.08200703700829372,-0.0866563223961732,ridge
2001-03-01,-0.0838374087211747,-0.0866563223961732,ridge
2001-03-01,-0.08367587333789042,-0.0866563223961732,ridge
2001-03-01,-0.08552573544079545,-0.0866563223961732,ridge
2001-10-01,-0.11501320139268126,0.0751759041240454,ridge
2001-10-01,-0.09438645624817368,0.0751759041240454,ridge
2001-10-01,-0.07212984233316505,0.0751759041240454,ridge
2001-10-01,-0.060443604909734897,0.0751759041240454,ridge
2001-10-01,-0.045677411644993324,0.0751759041240454,ridge
2001-10-01,-0.033754035586511244,0.0751759041240454,ridge
2001-10-01,-0.02461173815741391,0.0751759041240454,ridge
2001-10-01,-0.016677983840208077,0.0751759041240454,ridge
2001-10-01,-0.010545353026799209,0.0751759041240454,ridge
2001-10-01,-0.004189609945734363,0.0751759041240454,ridge
2001-10-01,0.0009464125725751615,0.0751759041240454,ridge
2001-10-01,0.006321677934513881,0.0751759041240454,ridge
2001-10-01,0.010606957395079386,0.0751759041240454,ridge
2001-10-01,0.014598081118782358,0.0751759041240454,ridge
2001-10-01,0.014875422419312445,0.0751759041240454,ridge
2001-10-01,0.01763342507330823,0.0751759041240454,ridge
2001-10-01,0.02353950223228679,0.0751759041240454,ridge
2001-10-01,0.023221108672100588,0.0751759041240454,ridge
2001-10-01,0.028437455654345634,0.0751759041240454,ridge
2001-10-01,0.026860459851161478,0.0751759041240454,ridge
2001-10-01,0.03248530738804545,0.0751759041240454,ridge
2001-10-01,0.034436296169180536,0.0751759041240454,ridge
2001-10-01,0.032721278294758016,0.0751759041240454,ridge
2001-10-01,0.03577055483607028,0.0751759041240454,ridge
2001-10-01,0.03871037988083792,0.0751759041240454,ridge
2001-10-01,0.039447384543760844,0.0751759041240454,ridge
2001-10-01,0.040127031452561024,0.0751759041240454,ridge
2001-10-01,0.04232479267906997,0.0751759041240454,ridge
2001-10-01,0.04420415059980054,0.0751759041240454,ridge
2001-10-01,0.04531574220408052,0.0751759041240454,ridge
2001-10-01,0.04379598205651103,0.0751759041240454,ridge
2001-10-01,0.047496135102815806,0.0751759041240454,ridge
2001-10-01,0.046677094882832004,0.0751759041240454,ridge
2001-10-01,0.04841453133574136,0.0751759041240454,ridge
2001-10-01,0.04933908450525859,0.0751759041240454,ridge
2001-10-01,0.05031623472068547,0.0751759041240454,ridge
2001-10-01,0.05154220540560417,0.0751759041240454,ridge
2001-10-01,0.05369026693085843,0.0751759041240454,ridge
2001-10-01,0.0531449129610615,0.0751759041240454,ridge
2001-10-01,0.05310584659126616,0.0751759041240454,ridge
2001-10-01,0.05488017206520601,0.0751759041240454,ridge
2001-10-01,0.05585570740695611,0.0751759041240454,ridge
2001-10-01,0.05659467375206273,0.0751759041240454,ridge
2001-10-01,0.05808125951322185,0.0751759041240454,ridge
