geo,ds,cpi_index,spx_close,spx_ret_1m,cpi_mom,cpi_yoy
Ireland,2003-01-01,88.971036,855.7000122070312,-0.02741469268304464,16.83869333343492,0.03490489902361915
Ireland,2003-02-01,5.086849,841.1500244140625,-0.01700360825687175,-0.9428257865851983,0.08802040499858288
Ireland,2003-03-01,4.920049,848.1799926757812,0.008357567684332823,-0.03279043667307602,0.03188059834217016
Ireland,2003-04-01,4.268293,878.8499755859375,0.03615975756914591,-0.13246941239812848,-0.09673690035689986
Ireland,2003-05-01,3.515152,,0.0,-0.17645016403513059,-0.2513675528401972
Ireland,2003-06-01,3.510896,,0.0,-0.0012107584536885652,-0.18216769948909017
Ireland,2003-07-01,3.284672,,0.0,-0.06443483372905368,-0.1890966177385116
Ireland,2003-08-01,3.264813,,0.0,-0.006045961362352137,-0.26121947179484384
Ireland,2003-09-01,2.888087,,0.0,-0.11538976351784924,-0.34316651068857407
Ireland,2003-10-01,2.39521,1050.7099609375,0.19555099291774103,-0.1706586401309933,-0.48341141153058353
Ireland,2003-11-01,2.272727,1058.199951171875,0.0071285040713728876,-0.05113664355108738,-0.5227273538636322
Ireland,2003-12-01,1.900238,1111.9200439453125,0.05076554077889206,-0.16389517966742162,-0.6190022678555782
Ireland,2004-01-01,90.928068,1131.1300048828125,0.017276386950755285,46.85088394190622,0.02199628202598425
Ireland,2004-02-01,1.652893,1144.93994140625,0.01220897373761054,-0.9818219716270667,-0.6750654481782337
Ireland,2004-03-01,1.4068,1126.2099609375,-0.01635891961786684,-0.14888622554515019,-0.7140678883482664
Ireland,2004-04-01,1.403509,1141.81005859375,0.013851855513037581,-0.002339351720216154,-0.6711779158553548
Ireland,2004-05-01,1.75644,,0.0,0.25146329663721434,-0.5003231723692176
Ireland,2004-06-01,2.222222,,0.0,0.26518526109630836,-0.3670498926769691
Ireland,2004-07-01,2.591284,,0.0,0.1660779166077917,-0.21109809442160443
Ireland,2004-08-01,2.693208,,0.0,0.03933339610787545,-0.17508047168398322
Ireland,2004-09-01,2.573099,,0.0,-0.04459700104856357,-0.10906458150325804
Ireland,2004-10-01,2.690058,,0.0,0.045454527789253296,0.12309901845767168
Ireland,2004-11-01,2.923977,1173.8199462890625,0.02803433675714495,0.08695686115317947,0.2865500343860039
