ds,geo,metric,value
1938-02-01,Ireland,CPI_Index,3.592814
1938-02-01,Ireland,CPI_Index,1.883253
1938-03-01,Ireland,CPI_Index,3.592814
1938-03-01,Ireland,CPI_Index,1.883253
1938-04-01,Ireland,CPI_Index,2.39521
1938-04-01,Ireland,CPI_Index,1.861481
1938-05-01,Ireland,CPI_Index,2.39521
1938-05-01,Ireland,CPI_Index,1.861481
1938-06-01,Ireland,CPI_Index,2.39521
1938-06-01,Ireland,CPI_Index,1.861481
1938-07-01,Ireland,CPI_Index,1.764706
1938-07-01,Ireland,CPI_Index,1.883253
1938-08-01,Ireland,CPI_Index,1.764706
1938-08-01,Ireland,CPI_Index,1.883253
1938-09-01,Ireland,CPI_Index,1.764706
1938-09-01,Ireland,CPI_Index,1.883253
1938-10-01,Ireland,CPI_Index,-0.564972
1938-10-01,Ireland,CPI_Index,1.91591
1938-11-01,Ireland,CPI_Index,-0.564972
1938-11-01,Ireland,CPI_Index,1.91591
1938-12-01,Ireland,CPI_Index,-0.564972
1938-12-01,Ireland,CPI_Index,1.91591
1939-01-01,Ireland,CPI_Index,1.93496
1939-01-01,Ireland,CPI_Index,2.597403
1939-01-01,Ireland,CPI_Index,0.578035
1939-01-01,Ireland,CPI_Index,1.894139
1939-02-01,Ireland,CPI_Index,0.578035
1939-02-01,Ireland,CPI_Index,1.894139
1939-03-01,Ireland,CPI_Index,0.578035
1939-03-01,Ireland,CPI_Index,1.894139
1939-04-01,Ireland,CPI_Index,0.584795
1939-04-01,Ireland,CPI_Index,1.872367
1939-05-01,Ireland,CPI_Index,0.584795
1939-05-01,Ireland,CPI_Index,1.872367
1939-06-01,Ireland,CPI_Index,0.584795
1939-06-01,Ireland,CPI_Index,1.872367
1939-07-01,Ireland,CPI_Index,0.0
1939-07-01,Ireland,CPI_Index,1.883253
1939-08-01,Ireland,CPI_Index,0.0
1939-08-01,Ireland,CPI_Index,1.883253
1939-09-01,Ireland,CPI_Index,0.0
1939-09-01,Ireland,CPI_Index,1.883253
1939-10-01,Ireland,CPI_Index,9.090909
1939-10-01,Ireland,CPI_Index,2.090084
1939-11-01,Ireland,CPI_Index,9.090909
1939-11-01,Ireland,CPI_Index,2.090084
1939-12-01,Ireland,CPI_Index,9.090909
1939-12-01,Ireland,CPI_Index,2.090084
1940-01-01,Ireland,CPI_Index,2.234321
1940-01-01,Ireland,CPI_Index,15.471167
1940-01-01,Ireland,CPI_Index,13.218391
1940-01-01,Ireland,CPI_Index,2.144513
1940-02-01,Ireland,CPI_Index,13.218391
1940-02-01,Ireland,CPI_Index,2.144513
1940-03-01,Ireland,CPI_Index,13.218391
1940-03-01,Ireland,CPI_Index,2.144513
1940-04-01,Ireland,CPI_Index,18.604651
1940-04-01,Ireland,CPI_Index,2.220714
1940-05-01,Ireland,CPI_Index,18.604651
1940-05-01,Ireland,CPI_Index,2.220714
1940-06-01,Ireland,CPI_Index,18.604651
1940-06-01,Ireland,CPI_Index,2.220714
1940-07-01,Ireland,CPI_Index,19.075145
1940-07-01,Ireland,CPI_Index,2.242486
1940-08-01,Ireland,CPI_Index,19.075145
1940-08-01,Ireland,CPI_Index,2.242486
1940-09-01,Ireland,CPI_Index,19.075145
1940-09-01,Ireland,CPI_Index,2.242486
1940-10-01,Ireland,CPI_Index,11.458333
1940-10-01,Ireland,CPI_Index,2.329573
1940-11-01,Ireland,CPI_Index,11.458333
1940-11-01,Ireland,CPI_Index,2.329573
1940-12-01,Ireland,CPI_Index,11.458333
1940-12-01,Ireland,CPI_Index,2.329573
1941-01-01,Ireland,CPI_Index,2.457481
1941-01-01,Ireland,CPI_Index,9.98782
1941-01-01,Ireland,CPI_Index,10.659898
1941-01-01,Ireland,CPI_Index,2.373116
1941-02-01,Ireland,CPI_Index,10.659898
1941-02-01,Ireland,CPI_Index,2.373116
1941-03-01,Ireland,CPI_Index,10.659898
1941-03-01,Ireland,CPI_Index,2.373116
1941-04-01,Ireland,CPI_Index,7.843137
1941-04-01,Ireland,CPI_Index,2.394888
1941-05-01,Ireland,CPI_Index,7.843137
1941-05-01,Ireland,CPI_Index,2.394888
1941-06-01,Ireland,CPI_Index,7.843137
1941-06-01,Ireland,CPI_Index,2.394888
1941-07-01,Ireland,CPI_Index,10.679612
1941-07-01,Ireland,CPI_Index,2.481975
1941-08-01,Ireland,CPI_Index,10.679612
1941-08-01,Ireland,CPI_Index,2.481975
1941-09-01,Ireland,CPI_Index,10.679612
1941-09-01,Ireland,CPI_Index,2.481975
1941-10-01,Ireland,CPI_Index,10.747664
1941-10-01,Ireland,CPI_Index,2.579947
1941-11-01,Ireland,CPI_Index,10.747664
1941-11-01,Ireland,CPI_Index,2.579947
1941-12-01,Ireland,CPI_Index,10.747664
1941-12-01,Ireland,CPI_Index,2.579947
1942-01-01,Ireland,CPI_Index,2.721463
1942-01-01,Ireland,CPI_Index,10.741971
1942-01-01,Ireland,CPI_Index,8.715596
1942-01-01,Ireland,CPI_Index,2.579947
1942-02-01,Ireland,CPI_Index,8.715596
1942-02-01,Ireland,CPI_Index,2.579947
1942-03-01,Ireland,CPI_Index,8.715596
1942-03-01,Ireland,CPI_Index,2.579947
1942-04-01,Ireland,CPI_Index,9.090909
1942-04-01,Ireland,CPI_Index,2.612605
1942-05-01,Ireland,CPI_Index,9.090909
1942-05-01,Ireland,CPI_Index,2.612605
1942-06-01,Ireland,CPI_Index,9.090909
1942-06-01,Ireland,CPI_Index,2.612605
1942-07-01,Ireland,CPI_Index,9.649123
1942-07-01,Ireland,CPI_Index,2.721463
1942-08-01,Ireland,CPI_Index,9.649123
1942-08-01,Ireland,CPI_Index,2.721463
1942-09-01,Ireland,CPI_Index,9.649123
1942-09-01,Ireland,CPI_Index,2.721463
1942-10-01,Ireland,CPI_Index,15.189873
1942-10-01,Ireland,CPI_Index,2.971838
1942-11-01,Ireland,CPI_Index,15.189873
1942-11-01,Ireland,CPI_Index,2.971838
1942-12-01,Ireland,CPI_Index,15.189873
1942-12-01,Ireland,CPI_Index,2.971838
1943-01-01,Ireland,CPI_Index,3.064368
1943-01-01,Ireland,CPI_Index,12.6
1943-01-01,Ireland,CPI_Index,15.189873
1943-01-01,Ireland,CPI_Index,2.971838
1943-02-01,Ireland,CPI_Index,15.189873
1943-02-01,Ireland,CPI_Index,2.971838
1943-03-01,Ireland,CPI_Index,15.189873
1943-03-01,Ireland,CPI_Index,2.971838
1943-04-01,Ireland,CPI_Index,14.583333
1943-04-01,Ireland,CPI_Index,2.99361
1943-05-01,Ireland,CPI_Index,14.583333
1943-05-01,Ireland,CPI_Index,2.99361
1943-06-01,Ireland,CPI_Index,14.583333
1943-06-01,Ireland,CPI_Index,2.99361
1943-07-01,Ireland,CPI_Index,13.6
1943-07-01,Ireland,CPI_Index,3.091582
1943-08-01,Ireland,CPI_Index,13.6
1943-08-01,Ireland,CPI_Index,3.091582
1943-09-01,Ireland,CPI_Index,13.6
1943-09-01,Ireland,CPI_Index,3.091582
1943-10-01,Ireland,CPI_Index,7.692308
1943-10-01,Ireland,CPI_Index,3.200441
1943-11-01,Ireland,CPI_Index,7.692308
1943-11-01,Ireland,CPI_Index,3.200441
1943-12-01,Ireland,CPI_Index,7.692308
1943-12-01,Ireland,CPI_Index,3.200441
1944-01-01,Ireland,CPI_Index,3.211327
1944-01-01,Ireland,CPI_Index,4.795737
1944-01-01,Ireland,CPI_Index,8.424908
1944-01-01,Ireland,CPI_Index,3.222213
1944-02-01,Ireland,CPI_Index,8.424908
1944-02-01,Ireland,CPI_Index,3.222213
1944-03-01,Ireland,CPI_Index,8.424908
1944-03-01,Ireland,CPI_Index,3.222213
1944-04-01,Ireland,CPI_Index,6.181818
1944-04-01,Ireland,CPI_Index,3.178669
1944-05-01,Ireland,CPI_Index,6.181818
1944-05-01,Ireland,CPI_Index,3.178669
1944-06-01,Ireland,CPI_Index,6.181818
1944-06-01,Ireland,CPI_Index,3.178669
1944-07-01,Ireland,CPI_Index,4.225352
1944-07-01,Ireland,CPI_Index,3.222213
1944-08-01,Ireland,CPI_Index,4.225352
1944-08-01,Ireland,CPI_Index,3.222213
1944-09-01,Ireland,CPI_Index,4.225352
1944-09-01,Ireland,CPI_Index,3.222213
1944-10-01,Ireland,CPI_Index,0.680272
1944-10-01,Ireland,CPI_Index,3.222213
1944-11-01,Ireland,CPI_Index,0.680272
1944-11-01,Ireland,CPI_Index,3.222213
1944-12-01,Ireland,CPI_Index,0.680272
1944-12-01,Ireland,CPI_Index,3.222213
1945-01-01,Ireland,CPI_Index,3.205884
1945-01-01,Ireland,CPI_Index,-0.169492
1945-01-01,Ireland,CPI_Index,-0.337838
1945-01-01,Ireland,CPI_Index,3.211327
1945-02-01,Ireland,CPI_Index,-0.337838
1945-02-01,Ireland,CPI_Index,3.211327
1945-03-01,Ireland,CPI_Index,-0.337838
1945-03-01,Ireland,CPI_Index,3.211327
1945-04-01,Ireland,CPI_Index,0.0
1945-04-01,Ireland,CPI_Index,3.178669
1945-05-01,Ireland,CPI_Index,0.0
1945-05-01,Ireland,CPI_Index,3.178669
1945-06-01,Ireland,CPI_Index,0.0
1945-06-01,Ireland,CPI_Index,3.178669
1945-07-01,Ireland,CPI_Index,-1.013514
1945-07-01,Ireland,CPI_Index,3.189555
1945-08-01,Ireland,CPI_Index,-1.013514
1945-08-01,Ireland,CPI_Index,3.189555
1945-09-01,Ireland,CPI_Index,-1.013514
1945-09-01,Ireland,CPI_Index,3.189555
1945-10-01,Ireland,CPI_Index,0.675676
1945-10-01,Ireland,CPI_Index,3.243984
1945-11-01,Ireland,CPI_Index,0.675676
1945-11-01,Ireland,CPI_Index,3.243984
1945-12-01,Ireland,CPI_Index,0.675676
1945-12-01,Ireland,CPI_Index,3.243984
1946-01-01,Ireland,CPI_Index,3.16234
1946-01-01,Ireland,CPI_Index,-1.358234
1946-01-01,Ireland,CPI_Index,-0.338983
1946-01-01,Ireland,CPI_Index,3.200441
1946-02-01,Ireland,CPI_Index,-0.338983
1946-02-01,Ireland,CPI_Index,3.200441
1946-03-01,Ireland,CPI_Index,-0.338983
1946-03-01,Ireland,CPI_Index,3.200441
1946-04-01,Ireland,CPI_Index,-1.712329
1946-04-01,Ireland,CPI_Index,3.12424
1946-05-01,Ireland,CPI_Index,-1.712329
1946-05-01,Ireland,CPI_Index,3.12424
1946-06-01,Ireland,CPI_Index,-1.712329
1946-06-01,Ireland,CPI_Index,3.12424
1946-07-01,Ireland,CPI_Index,-1.706485
1946-07-01,Ireland,CPI_Index,3.135126
1946-08-01,Ireland,CPI_Index,-1.706485
1946-08-01,Ireland,CPI_Index,3.135126
1946-09-01,Ireland,CPI_Index,-1.706485
1946-09-01,Ireland,CPI_Index,3.135126
1946-10-01,Ireland,CPI_Index,-1.677852
1946-10-01,Ireland,CPI_Index,3.189555
1946-11-01,Ireland,CPI_Index,-1.677852
1946-11-01,Ireland,CPI_Index,3.189555
1946-12-01,Ireland,CPI_Index,-1.677852
1946-12-01,Ireland,CPI_Index,3.189555
1947-01-01,Ireland,CPI_Index,3.341957
1947-01-01,Ireland,CPI_Index,5.679862
1947-01-01,Ireland,CPI_Index,0.340136
1947-01-01,Ireland,CPI_Index,3.211327
1947-02-01,Ireland,CPI_Index,0.340136
1947-02-01,Ireland,CPI_Index,3.211327
1947-03-01,Ireland,CPI_Index,0.340136
1947-03-01,Ireland,CPI_Index,3.211327
1947-04-01,Ireland,CPI_Index,6.271777
1947-04-01,Ireland,CPI_Index,3.320185
1947-05-01,Ireland,CPI_Index,6.271777
1947-05-01,Ireland,CPI_Index,3.320185
1947-06-01,Ireland,CPI_Index,6.271777
1947-06-01,Ireland,CPI_Index,3.320185
1947-07-01,Ireland,CPI_Index,10.763889
1947-07-01,Ireland,CPI_Index,3.472587
1947-08-01,Ireland,CPI_Index,10.763889
1947-08-01,Ireland,CPI_Index,3.472587
1947-09-01,Ireland,CPI_Index,10.763889
1947-09-01,Ireland,CPI_Index,3.472587
1947-10-01,Ireland,CPI_Index,5.460751
1947-10-01,Ireland,CPI_Index,3.363729
1947-11-01,Ireland,CPI_Index,5.460751
1947-11-01,Ireland,CPI_Index,3.363729
1947-12-01,Ireland,CPI_Index,5.460751
1947-12-01,Ireland,CPI_Index,3.363729
1948-01-01,Ireland,CPI_Index,3.448094
1948-01-01,Ireland,CPI_Index,3.175896
1948-01-01,Ireland,CPI_Index,7.118644
1948-01-01,Ireland,CPI_Index,3.43993
1948-02-01,Ireland,CPI_Index,7.118644
1948-02-01,Ireland,CPI_Index,3.43993
1948-03-01,Ireland,CPI_Index,7.118644
1948-03-01,Ireland,CPI_Index,3.43993
1948-04-01,Ireland,CPI_Index,4.590164
1948-04-01,Ireland,CPI_Index,3.472587
1948-05-01,Ireland,CPI_Index,4.590164
1948-05-01,Ireland,CPI_Index,3.472587
1948-06-01,Ireland,CPI_Index,4.590164
1948-06-01,Ireland,CPI_Index,3.472587
1948-07-01,Ireland,CPI_Index,-0.940439
1948-07-01,Ireland,CPI_Index,3.43993
1948-08-01,Ireland,CPI_Index,-0.940439
1948-08-01,Ireland,CPI_Index,3.43993
1948-09-01,Ireland,CPI_Index,-0.940439
1948-09-01,Ireland,CPI_Index,3.43993
1948-10-01,Ireland,CPI_Index,2.265372
1948-10-01,Ireland,CPI_Index,3.43993
1948-11-01,Ireland,CPI_Index,2.265372
1948-11-01,Ireland,CPI_Index,3.43993
1948-12-01,Ireland,CPI_Index,2.265372
1948-12-01,Ireland,CPI_Index,3.43993
1949-01-01,Ireland,CPI_Index,3.456258
1949-01-01,Ireland,CPI_Index,0.23678
1949-01-01,Ireland,CPI_Index,0.0
1949-01-01,Ireland,CPI_Index,3.43993
1949-02-01,Ireland,CPI_Index,0.0
1949-02-01,Ireland,CPI_Index,3.43993
1949-03-01,Ireland,CPI_Index,0.0
1949-03-01,Ireland,CPI_Index,3.43993
1949-04-01,Ireland,CPI_Index,-0.940439
1949-04-01,Ireland,CPI_Index,3.43993
1949-05-01,Ireland,CPI_Index,-0.940439
1949-05-01,Ireland,CPI_Index,3.43993
1949-06-01,Ireland,CPI_Index,-0.940439
1949-06-01,Ireland,CPI_Index,3.43993
1949-07-01,Ireland,CPI_Index,0.949367
1949-07-01,Ireland,CPI_Index,3.472587
1949-08-01,Ireland,CPI_Index,0.949367
1949-08-01,Ireland,CPI_Index,3.472587
1949-09-01,Ireland,CPI_Index,0.949367
1949-09-01,Ireland,CPI_Index,3.472587
1949-10-01,Ireland,CPI_Index,0.949367
1949-10-01,Ireland,CPI_Index,3.472587
1949-11-01,Ireland,CPI_Index,0.949367
1949-11-01,Ireland,CPI_Index,3.472587
1949-12-01,Ireland,CPI_Index,0.949367
1949-12-01,Ireland,CPI_Index,3.472587
1950-01-01,Ireland,CPI_Index,3.505245
1950-01-01,Ireland,CPI_Index,1.417323
1950-01-01,Ireland,CPI_Index,0.949367
1950-01-01,Ireland,CPI_Index,3.472587
1950-02-01,Ireland,CPI_Index,0.949367
1950-02-01,Ireland,CPI_Index,3.472587
1950-03-01,Ireland,CPI_Index,0.949367
1950-03-01,Ireland,CPI_Index,3.472587
1950-04-01,Ireland,CPI_Index,2.848101
1950-04-01,Ireland,CPI_Index,3.537902
1950-05-01,Ireland,CPI_Index,2.848101
1950-05-01,Ireland,CPI_Index,3.537902
1950-06-01,Ireland,CPI_Index,2.848101
1950-06-01,Ireland,CPI_Index,3.537902
1950-07-01,Ireland,CPI_Index,0.0
1950-07-01,Ireland,CPI_Index,3.472587
1950-08-01,Ireland,CPI_Index,0.0
1950-08-01,Ireland,CPI_Index,3.472587
1950-09-01,Ireland,CPI_Index,0.0
1950-09-01,Ireland,CPI_Index,3.472587
1950-10-01,Ireland,CPI_Index,1.880878
1950-10-01,Ireland,CPI_Index,3.537902
1950-11-01,Ireland,CPI_Index,1.880878
1950-11-01,Ireland,CPI_Index,3.537902
1950-12-01,Ireland,CPI_Index,1.880878
1950-12-01,Ireland,CPI_Index,3.537902
1951-01-01,Ireland,CPI_Index,3.785556
1951-01-01,Ireland,CPI_Index,7.996894
1951-01-01,Ireland,CPI_Index,3.134796
1951-01-01,Ireland,CPI_Index,3.581446
1951-02-01,Ireland,CPI_Index,3.134796
1951-02-01,Ireland,CPI_Index,3.581446
1951-03-01,Ireland,CPI_Index,3.134796
1951-03-01,Ireland,CPI_Index,3.581446
1951-04-01,Ireland,CPI_Index,7.076923
1951-04-01,Ireland,CPI_Index,3.788277
1951-05-01,Ireland,CPI_Index,7.076923
1951-05-01,Ireland,CPI_Index,3.788277
1951-06-01,Ireland,CPI_Index,7.076923
1951-06-01,Ireland,CPI_Index,3.788277
1951-07-01,Ireland,CPI_Index,10.971787
1951-07-01,Ireland,CPI_Index,3.853592
1951-08-01,Ireland,CPI_Index,10.971787
1951-08-01,Ireland,CPI_Index,3.853592
1951-09-01,Ireland,CPI_Index,10.971787
1951-09-01,Ireland,CPI_Index,3.853592
1951-10-01,Ireland,CPI_Index,10.769231
1951-10-01,Ireland,CPI_Index,3.918907
1951-11-01,Ireland,CPI_Index,10.769231
1951-11-01,Ireland,CPI_Index,3.918907
1951-12-01,Ireland,CPI_Index,10.769231
1951-12-01,Ireland,CPI_Index,3.918907
1952-01-01,Ireland,CPI_Index,4.114853
1952-01-01,Ireland,CPI_Index,8.698778
1952-01-01,Ireland,CPI_Index,10.638298
1952-01-01,Ireland,CPI_Index,3.962451
1952-02-01,Ireland,CPI_Index,10.638298
1952-02-01,Ireland,CPI_Index,3.962451
1952-03-01,Ireland,CPI_Index,10.638298
1952-03-01,Ireland,CPI_Index,3.962451
1952-04-01,Ireland,CPI_Index,5.45977
1952-04-01,Ireland,CPI_Index,3.995108
1952-05-01,Ireland,CPI_Index,5.45977
1952-05-01,Ireland,CPI_Index,3.995108
1952-06-01,Ireland,CPI_Index,5.45977
1952-06-01,Ireland,CPI_Index,3.995108
1952-07-01,Ireland,CPI_Index,9.887006
1952-07-01,Ireland,CPI_Index,4.234597
1952-08-01,Ireland,CPI_Index,9.887006
1952-08-01,Ireland,CPI_Index,4.234597
1952-09-01,Ireland,CPI_Index,9.887006
1952-09-01,Ireland,CPI_Index,4.234597
1952-10-01,Ireland,CPI_Index,8.888889
1952-10-01,Ireland,CPI_Index,4.267255
1952-11-01,Ireland,CPI_Index,8.888889
1952-11-01,Ireland,CPI_Index,4.267255
1952-12-01,Ireland,CPI_Index,8.888889
1952-12-01,Ireland,CPI_Index,4.267255
1953-01-01,Ireland,CPI_Index,4.332842
1953-01-01,Ireland,CPI_Index,5.297619
1953-01-01,Ireland,CPI_Index,7.692308
1953-01-01,Ireland,CPI_Index,4.267255
1953-02-01,Ireland,CPI_Index,7.692308
1953-02-01,Ireland,CPI_Index,4.267255
1953-03-01,Ireland,CPI_Index,7.692308
1953-03-01,Ireland,CPI_Index,4.267255
1953-04-01,Ireland,CPI_Index,9.536785
1953-04-01,Ireland,CPI_Index,4.376113
1953-05-01,Ireland,CPI_Index,9.536785
1953-05-01,Ireland,CPI_Index,4.376113
1953-06-01,Ireland,CPI_Index,9.536785
1953-06-01,Ireland,CPI_Index,4.376113
1953-07-01,Ireland,CPI_Index,2.570694
1953-07-01,Ireland,CPI_Index,4.343456
1953-08-01,Ireland,CPI_Index,2.570694
1953-08-01,Ireland,CPI_Index,4.343456
1953-09-01,Ireland,CPI_Index,2.570694
1953-09-01,Ireland,CPI_Index,4.343456
1953-10-01,Ireland,CPI_Index,1.811224
1953-10-01,Ireland,CPI_Index,4.344544
1953-11-01,Ireland,CPI_Index,1.811224
1953-11-01,Ireland,CPI_Index,4.344544
1953-12-01,Ireland,CPI_Index,1.811224
1953-12-01,Ireland,CPI_Index,4.344544
1954-01-01,Ireland,CPI_Index,4.346177
1954-01-01,Ireland,CPI_Index,0.30777
1954-01-01,Ireland,CPI_Index,1.122449
1954-01-01,Ireland,CPI_Index,4.315152
1954-02-01,Ireland,CPI_Index,1.122449
1954-02-01,Ireland,CPI_Index,4.315152
1954-03-01,Ireland,CPI_Index,1.122449
1954-03-01,Ireland,CPI_Index,4.315152
1954-04-01,Ireland,CPI_Index,-1.293532
1954-04-01,Ireland,CPI_Index,4.319507
1954-05-01,Ireland,CPI_Index,-1.293532
1954-05-01,Ireland,CPI_Index,4.319507
1954-06-01,Ireland,CPI_Index,-1.293532
1954-06-01,Ireland,CPI_Index,4.319507
1954-07-01,Ireland,CPI_Index,1.027569
1954-07-01,Ireland,CPI_Index,4.388088
1954-08-01,Ireland,CPI_Index,1.027569
1954-08-01,Ireland,CPI_Index,4.388088
1954-09-01,Ireland,CPI_Index,1.027569
1954-09-01,Ireland,CPI_Index,4.388088
1954-10-01,Ireland,CPI_Index,0.400902
1954-10-01,Ireland,CPI_Index,4.361962
1954-11-01,Ireland,CPI_Index,0.400902
1954-11-01,Ireland,CPI_Index,4.361962
1954-12-01,Ireland,CPI_Index,0.400902
1954-12-01,Ireland,CPI_Index,4.361962
1955-01-01,Ireland,CPI_Index,4.458846
1955-01-01,Ireland,CPI_Index,2.592361
1955-01-01,Ireland,CPI_Index,1.79112
1955-01-01,Ireland,CPI_Index,4.392442
1955-02-01,Ireland,CPI_Index,1.79112
1955-02-01,Ireland,CPI_Index,4.392442
1955-03-01,Ireland,CPI_Index,1.79112
1955-03-01,Ireland,CPI_Index,4.392442
1955-04-01,Ireland,CPI_Index,2.49496
1955-04-01,Ireland,CPI_Index,4.427277
1955-05-01,Ireland,CPI_Index,2.49496
1955-05-01,Ireland,CPI_Index,4.427277
1955-06-01,Ireland,CPI_Index,2.49496
1955-06-01,Ireland,CPI_Index,4.427277
1955-07-01,Ireland,CPI_Index,1.587695
1955-07-01,Ireland,CPI_Index,4.457757
1955-08-01,Ireland,CPI_Index,1.587695
1955-08-01,Ireland,CPI_Index,4.457757
1955-09-01,Ireland,CPI_Index,1.587695
1955-09-01,Ireland,CPI_Index,4.457757
1955-10-01,Ireland,CPI_Index,4.492139
1955-10-01,Ireland,CPI_Index,4.557907
1955-11-01,Ireland,CPI_Index,4.492139
1955-11-01,Ireland,CPI_Index,4.557907
1955-12-01,Ireland,CPI_Index,4.492139
1955-12-01,Ireland,CPI_Index,4.557907
1956-01-01,Ireland,CPI_Index,4.648259
1956-01-01,Ireland,CPI_Index,4.248047
1956-01-01,Ireland,CPI_Index,4.262701
1956-01-01,Ireland,CPI_Index,4.579679
1956-02-01,Ireland,CPI_Index,4.262701
1956-02-01,Ireland,CPI_Index,4.579679
1956-03-01,Ireland,CPI_Index,4.262701
1956-03-01,Ireland,CPI_Index,4.579679
1956-04-01,Ireland,CPI_Index,5.409393
1956-04-01,Ireland,CPI_Index,4.666765
1956-05-01,Ireland,CPI_Index,5.409393
1956-05-01,Ireland,CPI_Index,4.666765
1956-06-01,Ireland,CPI_Index,5.409393
1956-06-01,Ireland,CPI_Index,4.666765
1956-07-01,Ireland,CPI_Index,4.981685
1956-07-01,Ireland,CPI_Index,4.679828
1956-08-01,Ireland,CPI_Index,4.981685
1956-08-01,Ireland,CPI_Index,4.679828
1956-09-01,Ireland,CPI_Index,4.981685
1956-09-01,Ireland,CPI_Index,4.679828
1956-10-01,Ireland,CPI_Index,2.388345
1956-10-01,Ireland,CPI_Index,4.666765
1956-11-01,Ireland,CPI_Index,2.388345
1956-11-01,Ireland,CPI_Index,4.666765
1956-12-01,Ireland,CPI_Index,2.388345
1956-12-01,Ireland,CPI_Index,4.666765
1957-01-01,Ireland,CPI_Index,4.840123
1957-01-01,Ireland,CPI_Index,4.127635
1957-01-01,Ireland,CPI_Index,2.091752
1957-01-01,Ireland,CPI_Index,4.675474
1957-02-01,Ireland,CPI_Index,2.091752
1957-02-01,Ireland,CPI_Index,4.675474
1957-03-01,Ireland,CPI_Index,2.091752
1957-03-01,Ireland,CPI_Index,4.675474
1957-04-01,Ireland,CPI_Index,2.682529
1957-04-01,Ireland,CPI_Index,4.791953
1957-05-01,Ireland,CPI_Index,2.682529
1957-05-01,Ireland,CPI_Index,4.791953
1957-06-01,Ireland,CPI_Index,2.682529
1957-06-01,Ireland,CPI_Index,4.791953
1957-07-01,Ireland,CPI_Index,5.838567
1957-07-01,Ireland,CPI_Index,4.953063
1957-08-01,Ireland,CPI_Index,5.838567
1957-08-01,Ireland,CPI_Index,4.953063
1957-09-01,Ireland,CPI_Index,5.838567
1957-09-01,Ireland,CPI_Index,4.953063
1957-10-01,Ireland,CPI_Index,5.85491
1957-10-01,Ireland,CPI_Index,4.94
1957-11-01,Ireland,CPI_Index,5.85491
1957-11-01,Ireland,CPI_Index,4.94
1957-12-01,Ireland,CPI_Index,5.85491
1957-12-01,Ireland,CPI_Index,4.94
1958-01-01,Ireland,CPI_Index,5.054574
1958-01-01,Ireland,CPI_Index,4.4307
1958-01-01,Ireland,CPI_Index,7.147846
1958-01-01,Ireland,CPI_Index,5.00967
1958-02-01,Ireland,CPI_Index,7.147846
1958-02-01,Ireland,CPI_Index,5.00967
1958-03-01,Ireland,CPI_Index,7.147846
1958-03-01,Ireland,CPI_Index,5.00967
1958-04-01,Ireland,CPI_Index,5.611086
1958-04-01,Ireland,CPI_Index,5.060833
1958-05-01,Ireland,CPI_Index,5.611086
1958-05-01,Ireland,CPI_Index,5.060833
1958-06-01,Ireland,CPI_Index,5.611086
1958-06-01,Ireland,CPI_Index,5.060833
1958-07-01,Ireland,CPI_Index,2.43956
1958-07-01,Ireland,CPI_Index,5.073896
1958-08-01,Ireland,CPI_Index,2.43956
1958-08-01,Ireland,CPI_Index,5.073896
1958-09-01,Ireland,CPI_Index,2.43956
1958-09-01,Ireland,CPI_Index,5.073896
1958-10-01,Ireland,CPI_Index,2.710445
1958-10-01,Ireland,CPI_Index,5.073896
1958-11-01,Ireland,CPI_Index,2.710445
1958-11-01,Ireland,CPI_Index,5.073896
1958-12-01,Ireland,CPI_Index,2.710445
1958-12-01,Ireland,CPI_Index,5.073896
1959-01-01,Ireland,CPI_Index,5.054846
1959-01-01,Ireland,CPI_Index,0.005384
1959-01-01,Ireland,CPI_Index,1.977401
1959-01-01,Ireland,CPI_Index,5.108731
1959-02-01,Ireland,CPI_Index,1.977401
1959-02-01,Ireland,CPI_Index,5.108731
1959-03-01,Ireland,CPI_Index,1.977401
1959-03-01,Ireland,CPI_Index,5.108731
1959-04-01,Ireland,CPI_Index,0.8604
1959-04-01,Ireland,CPI_Index,5.104377
1959-05-01,Ireland,CPI_Index,0.8604
1959-05-01,Ireland,CPI_Index,5.104377
1959-06-01,Ireland,CPI_Index,0.8604
1959-06-01,Ireland,CPI_Index,5.104377
1959-07-01,Ireland,CPI_Index,-1.094186
1959-07-01,Ireland,CPI_Index,5.018378
1959-08-01,Ireland,CPI_Index,-1.094186
1959-08-01,Ireland,CPI_Index,5.018378
1959-09-01,Ireland,CPI_Index,-1.094186
1959-09-01,Ireland,CPI_Index,5.018378
1959-10-01,Ireland,CPI_Index,-1.694915
1959-10-01,Ireland,CPI_Index,4.987898
1959-11-01,Ireland,CPI_Index,-1.694915
1959-11-01,Ireland,CPI_Index,4.987898
1959-12-01,Ireland,CPI_Index,-1.694915
1959-12-01,Ireland,CPI_Index,4.987898
1960-01-01,Ireland,CPI_Index,5.077434
1960-01-01,Ireland,CPI_Index,0.446861
1960-01-01,Ireland,CPI_Index,-1.939058
1960-01-01,Ireland,CPI_Index,5.00967
1960-02-01,Ireland,CPI_Index,-1.939058
1960-02-01,Ireland,CPI_Index,5.00967
1960-03-01,Ireland,CPI_Index,-1.939058
1960-03-01,Ireland,CPI_Index,5.00967
1960-04-01,Ireland,CPI_Index,-0.341224
1960-04-01,Ireland,CPI_Index,5.086959
1960-05-01,Ireland,CPI_Index,-0.341224
1960-05-01,Ireland,CPI_Index,5.086959
1960-06-01,Ireland,CPI_Index,-0.341224
